-35.0000000000	-30.0000000000	-0.0000729184	0.1358127719
-34.7916666667	-30.0000000000	-0.0000909317	0.1360166466
-34.5833333333	-30.0000000000	-0.0001681739	0.1395811655
-34.3750000000	-30.0000000000	-0.0001141603	0.1387656667
-34.1666666667	-30.0000000000	-0.0000705180	0.1415212634
-33.9583333333	-30.0000000000	-0.0001458332	0.1410872076
-33.7500000000	-30.0000000000	-0.0000976201	0.1433692889
-33.5416666667	-30.0000000000	-0.0000243897	0.1438493809
-33.3333333333	-30.0000000000	-0.0000018845	0.1442702835
-33.1250000000	-30.0000000000	0.0000117619	0.1466378607
-32.9166666667	-30.0000000000	0.0000641183	0.1476703873
-32.7083333333	-30.0000000000	-0.0000265961	0.1481702092
-32.5000000000	-30.0000000000	0.0000850516	0.1508666165
-32.2916666667	-30.0000000000	-0.0001542118	0.1516426556
-32.0833333333	-30.0000000000	-0.0000922569	0.1537997814
-31.8750000000	-30.0000000000	-0.0000149555	0.1554570854
-31.6666666667	-30.0000000000	-0.0000052879	0.1579693478
-31.4583333333	-30.0000000000	-0.0001129995	0.1559897903
-31.2500000000	-30.0000000000	0.0000375455	0.1589492617
-31.0416666667	-30.0000000000	0.0000339843	0.1581206097
-30.8333333333	-30.0000000000	0.0000822237	0.1619613459
-30.6250000000	-30.0000000000	-0.0000795180	0.1632174771
-30.4166666667	-30.0000000000	-0.0001099644	0.1632372069
-30.2083333333	-30.0000000000	0.0000088715	0.1649273939
-30.0000000000	-30.0000000000	-0.0001469808	0.1627834213
-30.0000000000	-29.7959183673	-0.0001086425	0.1645591042
-30.2083333333	-29.7959183673	-0.0000618105	0.1626255828
-30.4166666667	-29.7959183673	-0.0000460661	0.1623427889
-30.6250000000	-29.7959183673	-0.0000710178	0.1610669279
-30.8333333333	-29.7959183673	-0.0001055680	0.1591399832
-31.0416666667	-29.7959183673	-0.0000952920	0.1592123258
-31.2500000000	-29.7959183673	0.0000997799	0.1571209660
-31.4583333333	-29.7959183673	-0.0001783841	0.1557464560
-31.6666666667	-29.7959183673	-0.0000742535	0.1534709513
-31.8750000000	-29.7959183673	-0.0000441030	0.1535827535
-32.0833333333	-29.7959183673	0.0000555358	0.1523003159
-32.2916666667	-29.7959183673	0.0000031630	0.1495184128
-32.5000000000	-29.7959183673	0.0000047907	0.1488212929
-32.7083333333	-29.7959183673	-0.0000863544	0.1491632762
-32.9166666667	-29.7959183673	-0.0000544908	0.1467430863
-33.1250000000	-29.7959183673	-0.0000107925	0.1448358714
-33.3333333333	-29.7959183673	-0.0000774661	0.1448621778
-33.5416666667	-29.7959183673	-0.0000564177	0.1436783893
-33.7500000000	-29.7959183673	-0.0001329168	0.1435205508
-33.9583333333	-29.7959183673	-0.0000816686	0.1412713525
-34.1666666667	-29.7959183673	0.0001544019	0.1395680123
-34.3750000000	-29.7959183673	-0.0000035024	0.1396732380
-34.5833333333	-29.7959183673	-0.0000454315	0.1362731342
-34.7916666667	-29.7959183673	-0.0000075042	0.1362139447
-35.0000000000	-29.7959183673	0.0000468349	0.1347539388
-35.0000000000	-29.5918367347	0.0000350924	0.1348394347
-34.7916666667	-29.5918367347	0.0000331984	0.1380488170
-34.5833333333	-29.5918367347	-0.0000065999	0.1387459369
-34.3750000000	-29.5918367347	-0.0000487066	0.1402717088
-34.1666666667	-29.5918367347	0.0000250763	0.1413765782
-33.9583333333	-29.5918367347	-0.0000961766	0.1434745146
-33.7500000000	-29.5918367347	0.0000090589	0.1434810912
-33.5416666667	-29.5918367347	-0.0001005204	0.1458355151
-33.3333333333	-29.5918367347	-0.0000857362	0.1468220055
-33.1250000000	-29.5918367347	-0.0000777160	0.1461709218
-32.9166666667	-29.5918367347	0.0000361250	0.1491698529
-32.7083333333	-29.5918367347	-0.0001260311	0.1492290423
-32.5000000000	-29.5918367347	-0.0001108654	0.1509586889
-32.2916666667	-29.5918367347	-0.0000689231	0.1513204021
-32.0833333333	-29.5918367347	-0.0001381649	0.1537734750
-31.8750000000	-29.5918367347	-0.0001078599	0.1570880830
-31.6666666667	-29.5918367347	-0.0000167740	0.1568513253
-31.4583333333	-29.5918367347	-0.0000269841	0.1575024090
-31.2500000000	-29.5918367347	0.0000001740	0.1566342974
-31.0416666667	-29.5918367347	0.0000369832	0.1588703425
-30.8333333333	-29.5918367347	-0.0000283126	0.1594622367
-30.6250000000	-29.5918367347	-0.0000307459	0.1613497218
-30.4166666667	-29.5918367347	-0.0000922010	0.1640724355
-30.2083333333	-29.5918367347	-0.0000197827	0.1660191101
-30.0000000000	-29.5918367347	0.0000663083	0.1672357816
-30.0000000000	-29.3877551020	-0.0001245513	0.1667228066
-30.2083333333	-29.3877551020	-0.0000804223	0.1659862271
-30.4166666667	-29.3877551020	0.0000194631	0.1643354997
-30.6250000000	-29.3877551020	-0.0000528006	0.1614220645
-30.8333333333	-29.3877551020	-0.0000699425	0.1596989945
-31.0416666667	-29.3877551020	-0.0000174481	0.1582455652
-31.2500000000	-29.3877551020	-0.0001158768	0.1568842083
-31.4583333333	-29.3877551020	-0.0000575653	0.1572919577
-31.6666666667	-29.3877551020	-0.0000253959	0.1553715896
-31.8750000000	-29.3877551020	-0.0000973636	0.1546876229
-32.0833333333	-29.3877551020	0.0000070235	0.1541154584
-32.2916666667	-29.3877551020	0.0000338001	0.1515242768
-32.5000000000	-29.3877551020	-0.0000684332	0.1498012068
-32.7083333333	-29.3877551020	0.0001052253	0.1483346243
-32.9166666667	-29.3877551020	-0.0000795279	0.1472231783
-33.1250000000	-29.3877551020	-0.0000134791	0.1452304676
-33.3333333333	-29.3877551020	0.0000453190	0.1477032704
-33.5416666667	-29.3877551020	0.0000179341	0.1436718127
-33.7500000000	-29.3877551020	-0.0000646253	0.1437704617
-33.9583333333	-29.3877551020	-0.0001504796	0.1398047700
-34.1666666667	-29.3877551020	-0.0000436690	0.1385815218
-34.3750000000	-29.3877551020	-0.0000249914	0.1362205213
-34.5833333333	-29.3877551020	-0.0000038016	0.1358653848
-34.7916666667	-29.3877551020	-0.0001199345	0.1366216941
-35.0000000000	-29.3877551020	-0.0000782553	0.1317615844
-35.0000000000	-29.1836734694	-0.0000345505	0.1296044586
-34.7916666667	-29.1836734694	0.0000029197	0.1368321454
-34.5833333333	-29.1836734694	0.0000598040	0.1376147612
-34.3750000000	-29.1836734694	-0.0001828825	0.1338660974
-34.1666666667	-29.1836734694	-0.0001125096	0.1367992624
-33.9583333333	-29.1836734694	-0.0000284639	0.1430470354
-33.7500000000	-29.1836734694	-0.0000079482	0.1452633506
-33.5416666667	-29.1836734694	-0.0002803379	0.1461380388
-33.3333333333	-29.1836734694	-0.0000493183	0.1474730892
-33.1250000000	-29.1836734694	0.0000409423	0.1476638107
-32.9166666667	-29.1836734694	-0.0000066822	0.1497222875
-32.7083333333	-29.1836734694	0.0000153528	0.1502549924
-32.5000000000	-29.1836734694	-0.0001217661	0.1506693184
-32.2916666667	-29.1836734694	0.0000012920	0.1518991431
-32.0833333333	-29.1836734694	-0.0001613803	0.1528987868
-31.8750000000	-29.1836734694	-0.0000361914	0.1532999596
-31.6666666667	-29.1836734694	-0.0000972913	0.1563975397
-31.4583333333	-29.1836734694	-0.0000306045	0.1572985343
-31.2500000000	-29.1836734694	-0.0000975741	0.1569631276
-31.0416666667	-29.1836734694	0.0000586104	0.1602974653
-30.8333333333	-29.1836734694	-0.0001033286	0.1602645823
-30.6250000000	-29.1836734694	-0.0000556713	0.1635726137
-30.4166666667	-29.1836734694	0.0000042580	0.1643486529
-30.2083333333	-29.1836734694	-0.0000816883	0.1662624444
-30.0000000000	-29.1836734694	0.0000572753	0.1658546950
-30.0000000000	-28.9795918367	0.0000295122	0.1673607371
-30.2083333333	-28.9795918367	-0.0000919051	0.1672423583
-30.4166666667	-28.9795918367	-0.0001611994	0.1660585697
-30.6250000000	-28.9795918367	-0.0001075048	0.1654732520
-30.8333333333	-28.9795918367	-0.0000881531	0.1655061350
-31.0416666667	-28.9795918367	-0.0000463621	0.1654929818
-31.2500000000	-28.9795918367	0.0000312879	0.1627899979
-31.4583333333	-28.9795918367	0.0000828188	0.1609419724
-31.6666666667	-28.9795918367	-0.0001310950	0.1595477326
-31.8750000000	-28.9795918367	-0.0001420549	0.1592320556
-32.0833333333	-28.9795918367	-0.0000604426	0.1568842083
-32.2916666667	-28.9795918367	-0.0000682523	0.1557004198
-32.5000000000	-28.9795918367	-0.0000525803	0.1532736532
-32.7083333333	-28.9795918367	-0.0000748552	0.1522213967
