-1.3500000000	-0.5200000000	-0.0000000844	0.3472439903
-1.3091836735	-0.5200000000	0.0000000488	0.3471453412
-1.2683673469	-0.5200000000	0.0000001094	0.3464021851
-1.2275510204	-0.5200000000	-0.0000000982	0.3474610182
-1.1867346939	-0.5200000000	-0.0000000832	0.3471584944
-1.1459183673	-0.5200000000	-0.0000001337	0.3475859737
-1.1051020408	-0.5200000000	-0.0000002066	0.3481186786
-1.0642857143	-0.5200000000	-0.0000001476	0.3474149820
-1.0234693878	-0.5200000000	-0.0000001293	0.3489867902
-0.9826530612	-0.5200000000	-0.0000002804	0.3501442724
-0.9418367347	-0.5200000000	-0.0000002176	0.3487171495
-0.9010204082	-0.5200000000	-0.0000000045	0.3496576038
-0.8602040816	-0.5200000000	-0.0000001672	0.3519659916
-0.8193877551	-0.5200000000	-0.0000000131	0.3516963508
-0.7785714286	-0.5200000000	-0.0000001757	0.3515911252
-0.7377551020	-0.5200000000	-0.0000000042	0.3540836579
-0.6969387755	-0.5200000000	-0.0000001873	0.3578454751
-0.6561224490	-0.5200000000	-0.0000001140	0.3586280909
-0.6153061224	-0.5200000000	-0.0000001056	0.3575363747
-0.5744897959	-0.5200000000	0.0000000201	0.3567406057
-0.5336734694	-0.5200000000	0.0000000279	0.3572996170
-0.4928571429	-0.5200000000	-0.0000000412	0.3573259234
-0.4520408163	-0.5200000000	-0.0000001820	0.3547084352
-0.4112244898	-0.5200000000	-0.0000000611	0.3556686193
-0.3704081633	-0.5200000000	-0.0000001230	0.3551293378
-0.3295918367	-0.5200000000	-0.0000000810	0.3514727463
-0.2887755102	-0.5200000000	-0.0000000715	0.3525644625
-0.2479591837	-0.5200000000	-0.0000001088	0.3519922980
-0.2071428571	-0.5200000000	-0.0000000683	0.3517160806
-0.1663265306	-0.5200000000	-0.0000000970	0.3529656353
-0.1255102041	-0.5200000000	-0.0000001541	0.3529261757
-0.0846938776	-0.5200000000	-0.0000001270	0.3538534768
-0.0438775510	-0.5200000000	0.0000000796	0.3499009381
-0.0030612245	-0.5200000000	-0.0000000118	0.3521106768
0.0377551020	-0.5200000000	-0.0000000281	0.3502692279
0.0785714286	-0.5200000000	-0.0000001713	0.3499009381
0.1193877551	-0.5200000000	-0.0000000490	0.3515253591
0.1602040816	-0.5200000000	-0.0000001188	0.3515779720
0.2010204082	-0.5200000000	-0.0000000899	0.3507887796
0.2418367347	-0.5200000000	-0.0000001415	0.3511439161
0.2826530612	-0.5200000000	-0.0000000564	0.3456261458
0.3234693878	-0.5200000000	-0.0000001007	0.3479016506
0.3642857143	-0.5200000000	-0.0000000061	0.3482699404
0.4051020408	-0.5200000000	-0.0000000945	0.3501245426
0.4459183673	-0.5200000000	-0.0000001145	0.3474478650
0.4867346939	-0.5200000000	-0.0000001804	0.3486382302
0.5275510204	-0.5200000000	-0.0000000688	0.3506046347
0.5683673469	-0.5200000000	-0.0000002530	0.3497628294
0.6091836735	-0.5200000000	-0.0000000996	0.3509729244
0.6500000000	-0.5200000000	-0.0000000315	0.3510452671
0.6500000000	-0.4791836735	-0.0000001359	0.3508874286
0.6091836735	-0.4791836735	-0.0000000033	0.3545374435
0.5683673469	-0.4791836735	-0.0000000818	0.3548531205
0.5275510204	-0.4791836735	-0.0000001119	0.3568524079
0.4867346939	-0.4791836735	-0.0000001834	0.3572206977
0.4459183673	-0.4791836735	0.0000000879	0.3568458313
0.4051020408	-0.4791836735	-0.0000001406	0.3598710689
0.3642857143	-0.4791836735	-0.0000001410	0.3557475386
0.3234693878	-0.4791836735	-0.0000000954	0.3560632155
0.2826530612	-0.4791836735	-0.0000001880	0.3552542933
0.2418367347	-0.4791836735	-0.0000001073	0.3560632155
0.2010204082	-0.4791836735	-0.0000001037	0.3534851870
0.1602040816	-0.4791836735	-0.0000001296	0.3565827672
0.1193877551	-0.4791836735	-0.0000001033	0.3554976276
0.0785714286	-0.4791836735	0.0000000104	0.3526039221
0.0377551020	-0.4791836735	-0.0000001754	0.3547347416
-0.0030612245	-0.4791836735	-0.0000000885	0.3573588064
-0.0438775510	-0.4791836735	-0.0000001419	0.3550109590
-0.0846938776	-0.4791836735	0.0000000457	0.3568852910
-0.1255102041	-0.4791836735	-0.0000000413	0.3557343853
-0.1663265306	-0.4791836735	-0.0000001201	0.3552411401
-0.2071428571	-0.4791836735	-0.0000001960	0.3564249287
-0.2479591837	-0.4791836735	-0.0000001923	0.3585360184
-0.2887755102	-0.4791836735	-0.0000002089	0.3541757303
-0.3295918367	-0.4791836735	-0.0000000452	0.3577205196
-0.3704081633	-0.4791836735	-0.0000001372	0.3582729543
-0.4112244898	-0.4791836735	-0.0000001727	0.3531300504
-0.4520408163	-0.4791836735	-0.0000002327	0.3560895219
-0.4928571429	-0.4791836735	0.0000000298	0.3548794269
-0.5336734694	-0.4791836735	-0.0000000913	0.3557738450
-0.5744897959	-0.4791836735	-0.0000001465	0.3554187084
-0.6153061224	-0.4791836735	-0.0000001356	0.3526565349
-0.6561224490	-0.4791836735	-0.0000001148	0.3548662737
-0.6969387755	-0.4791836735	-0.0000001122	0.3536430254
-0.7377551020	-0.4791836735	-0.0000001090	0.3525710391
-0.7785714286	-0.4791836735	0.0000000569	0.3534851870
-0.8193877551	-0.4791836735	-0.0000001437	0.3566879929
-0.8602040816	-0.4791836735	-0.0000000521	0.3534457273
-0.9010204082	-0.4791836735	-0.0000000903	0.3559316835
-0.9418367347	-0.4791836735	0.0000000334	0.3590358403
-0.9826530612	-0.4791836735	-0.0000000241	0.3569444804
-1.0234693878	-0.4791836735	-0.0000000262	0.3588385422
-1.0642857143	-0.4791836735	-0.0000002175	0.3611337768
-1.1051020408	-0.4791836735	-0.0000001313	0.3614560304
-1.1459183673	-0.4791836735	-0.0000000596	0.3589963807
-1.1867346939	-0.4791836735	-0.0000000965	0.3593120576
-1.2275510204	-0.4791836735	-0.0000001601	0.3628765767
-1.2683673469	-0.4791836735	-0.0000000055	0.3607391806
-1.3091836735	-0.4791836735	-0.0000001635	0.3652507306
-1.3500000000	-0.4791836735	-0.0000001409	0.3622452228
-1.3500000000	-0.4383673469	-0.0000000830	0.3619558522
-1.3091836735	-0.4383673469	-0.0000001837	0.3647180257
-1.2683673469	-0.4383673469	-0.0000000313	0.3612324258
-1.2275510204	-0.4383673469	-0.0000000188	0.3638762204
-1.1867346939	-0.4383673469	-0.0000001256	0.3631856771
-1.1459183673	-0.4383673469	-0.0000000949	0.3673157841
-1.1051020408	-0.4383673469	-0.0000000386	0.3624819805
-1.0642857143	-0.4383673469	-0.0000000062	0.3580164668
-1.0234693878	-0.4383673469	-0.0000000513	0.3620808077
-0.9826530612	-0.4383673469	-0.0000000937	0.3594764727
-0.9418367347	-0.4383673469	-0.0000001375	0.3573193468
-0.9010204082	-0.4383673469	-0.0000000089	0.3580296200
-0.8602040816	-0.4383673469	-0.0000000629	0.3594107067
-0.8193877551	-0.4383673469	-0.0000000190	0.3551227612
-0.7785714286	-0.4383673469	-0.0000000401	0.3577270962
-0.7377551020	-0.4383673469	-0.0000000656	0.3596408878
-0.6969387755	-0.4383673469	-0.0000001998	0.3588056592
-0.6561224490	-0.4383673469	-0.0000000183	0.3571483551
-0.6153061224	-0.4383673469	-0.0000000689	0.3583650267
-0.5744897959	-0.4383673469	0.0000000166	0.3560434857
-0.5336734694	-0.4383673469	-0.0000002332	0.3598907987
-0.4928571429	-0.4383673469	-0.0000000003	0.3585491716
-0.4520408163	-0.4383673469	-0.0000001040	0.3575100683
-0.4112244898	-0.4383673469	-0.0000001313	0.3603708908
-0.3704081633	-0.4383673469	-0.0000001728	0.3591279127
-0.3295918367	-0.4383673469	-0.0000001888	0.3569905166
-0.2887755102	-0.4383673469	-0.0000001970	0.3593186342
-0.2479591837	-0.4383673469	-0.0000000311	0.3586478207
-0.2071428571	-0.4383673469	-0.0000001225	0.3587070101
-0.1663265306	-0.4383673469	-0.0000001373	0.3607654870
-0.1255102041	-0.4383673469	-0.0000000852	0.3594962025
-0.0846938776	-0.4383673469	-0.0000000096	0.3606142251
-0.0438775510	-0.4383673469	-0.0000000311	0.3614034175
-0.0030612245	-0.4383673469	-0.0000002051	0.3573916894
0.0377551020	-0.4383673469	-0.0000001002	0.3574903385
0.0785714286	-0.4383673469	-0.0000000820	0.3588516954
0.1193877551	-0.4383673469	-0.0000001792	0.3583847565
0.1602040816	-0.4383673469	-0.0000001569	0.3579967369
0.2010204082	-0.4383673469	-0.0000001516	0.3525776157
0.2418367347	-0.4383673469	-0.0000000758	0.3574903385
0.2826530612	-0.4383673469	-0.0000000384	0.3548925801
0.3234693878	-0.4383673469	-0.0000000670	0.3552016805
0.3642857143	-0.4383673469	-0.0000000712	0.3531037440
0.4051020408	-0.4383673469	-0.0000000296	0.3531892398
0.4459183673	-0.4383673469	-0.0000001333	0.3501376958
0.4867346939	-0.4383673469	-0.0000000622	0.3521041002
0.5275510204	-0.4383673469	-0.0000001446	0.3532155462
0.5683673469	-0.4383673469	-0.0000000950	0.3511439161
0.6091836735	-0.4383673469	-0.0000000499	0.3562999732
0.6500000000	-0.4383673469	-0.0000001777	0.3558264578
0.6500000000	-0.3975510204	-0.0000000715	0.3539389726
0.6091836735	-0.3975510204	0.0000000260	0.3544979839
0.5683673469	-0.3975510204	-0.0000000445	0.3530577077
0.5275510204	-0.3975510204	-0.0000000430	0.3544848307
0.4867346939	-0.3975510204	-0.0000001325	0.3522685153
0.4459183673	-0.3975510204	-0.0000000559	0.3525907689
0.4051020408	-0.3975510204	-0.0000000423	0.3489604838
0.3642857143	-0.3975510204	0.0000000956	0.3497562528
0.3234693878	-0.3975510204	-0.0000000927	0.3514398633
0.2826530612	-0.3975510204	-0.0000000638	0.3509531946
0.2418367347	-0.3975510204	-0.0000001612	0.3504665260
0.2010204082	-0.3975510204	-0.0000001053	0.3513740973
0.1602040816	-0.3975510204	-0.0000000938	0.3517884233
0.1193877551	-0.3975510204	-0.0000000905	0.3526828413
0.0785714286	-0.3975510204	-0.0000000703	0.3523737410
0.0377551020	-0.3975510204	-0.0000000839	0.3514004037
-0.0030612245	-0.3975510204	-0.0000001087	0.3520843704
-0.0438775510	-0.3975510204	-0.0000000817	0.3547742012
-0.0846938776	-0.3975510204	-0.0000001609	0.3559974495
-0.1255102041	-0.3975510204	-0.0000000965	0.3562999732
-0.1663265306	-0.3975510204	-0.0000001213	0.3561684412
-0.2071428571	-0.3975510204	-0.0000001759	0.3547084352
-0.2479591837	-0.3975510204	-0.0000001920	0.3562079008
-0.2887755102	-0.3975510204	-0.0000001054	0.3572535807
-0.3295918367	-0.3975510204	-0.0000000438	0.3552805997
-0.3704081633	-0.3975510204	-0.0000002015	0.3569181740
-0.4112244898	-0.3975510204	-0.0000001043	0.3531629334
-0.4520408163	-0.3975510204	-0.0000000152	0.3536759085
-0.4928571429	-0.3975510204	-0.0000001031	0.3575166449
-0.5336734694	-0.3975510204	-0.0000000297	0.3543204156
-0.5744897959	-0.3975510204	-0.0000000839	0.3562868200
-0.6153061224	-0.3975510204	-0.0000000915	0.3596211580
-0.6561224490	-0.3975510204	-0.0000001266	0.3589503444
-0.6969387755	-0.3975510204	0.0000000374	0.3563854691
-0.7377551020	-0.3975510204	-0.0000000706	0.3590950297
-0.7785714286	-0.3975510204	-0.0000000967	0.3558067280
-0.8193877551	-0.3975510204	-0.0000001495	0.3550043824
-0.8602040816	-0.3975510204	-0.0000001452	0.3546163628
-0.9010204082	-0.3975510204	-0.0000000688	0.3536693319
-0.9418367347	-0.3975510204	-0.0000001135	0.3566945695
-0.9826530612	-0.3975510204	-0.0000001136	0.3557409620
-1.0234693878	-0.3975510204	-0.0000000712	0.3570694359
-1.0642857143	-0.3975510204	-0.0000001976	0.3574179958
-1.1051020408	-0.3975510204	-0.0000001327	0.3553266359
-1.1459183673	-0.3975510204	0.0000000352	0.3557278087
-1.1867346939	-0.3975510204	-0.0000000583	0.3555962767
-1.2275510204	-0.3975510204	-0.0000000992	0.3558724940
-1.2683673469	-0.3975510204	-0.0000000038	0.3540310451
-1.3091836735	-0.3975510204	-0.0000001282	0.3564380819
-1.3500000000	-0.3975510204	0.0000000060	0.3523342814
-1.3500000000	-0.3567346939	-0.0000001088	0.3522356323
-1.3091836735	-0.3567346939	-0.0000000334	0.3546097862
-1.2683673469	-0.3567346939	-0.0000001565	0.3579375475
-1.2275510204	-0.3567346939	0.0000000233	0.3536364488
-1.1867346939	-0.3567346939	0.0000000537	0.3559316835
-1.1459183673	-0.3567346939	-0.0000000161	0.3531432036
-1.1051020408	-0.3567346939	0.0000000049	0.3543269922
-1.0642857143	-0.3567346939	-0.0000000046	0.3543072624
-1.0234693878	-0.3567346939	-0.0000001450	0.3552542933
-0.9826530612	-0.3567346939	-0.0000001388	0.3543138390
-0.9418367347	-0.3567346939	-0.0000001932	0.3552871763
-0.9010204082	-0.3567346939	-0.0000002044	0.3586412441
-0.8602040816	-0.3567346939	-0.0000001080	0.3580559264
-0.8193877551	-0.3567346939	-0.0000000756	0.3544651009
-0.7785714286	-0.3567346939	-0.0000000456	0.3568918676
-0.7377551020	-0.3567346939	-0.0000000989	0.3561750178
-0.6969387755	-0.3567346939	-0.0000002471	0.3543664518
-0.6561224490	-0.3567346939	-0.0000000910	0.3551490676
-0.6153061224	-0.3567346939	-0.0000000762	0.3545308669
-0.5744897959	-0.3567346939	-0.0000000573	0.3549649227
-0.5336734694	-0.3567346939	-0.0000001398	0.3602393587
-0.4928571429	-0.3567346939	-0.0000000561	0.3538469002
-0.4520408163	-0.3567346939	-0.0000000790	0.3534194209
-0.4112244898	-0.3567346939	-0.0000000034	0.3543993348
-0.3704081633	-0.3567346939	-0.0000000414	0.3570102464
-0.3295918367	-0.3567346939	-0.0000000221	0.3511636459
-0.2887755102	-0.3567346939	-0.0000001395	0.3542217666
-0.2479591837	-0.3567346939	-0.0000001333	0.3558461876
-0.2071428571	-0.3567346939	0.0000000216	0.3547676246
-0.1663265306	-0.3567346939	-0.0000001218	0.3598381859
-0.1255102041	-0.3567346939	-0.0000000529	0.3597724199
