20.0000014990	-0.0000183455	-0.0000183455
19.5959617073	-0.0000546036	-0.0000546036
19.1919219156	-0.0000195050	-0.0000195050
18.7878693995	0.0000140213	0.0000140213
18.3838296078	-0.0000357202	-0.0000357202
17.9797898161	-0.0000276547	-0.0000276547
17.5757500245	-0.0000367422	-0.0000367422
17.1717102328	-0.0000303261	-0.0000303261
16.7676704411	-0.0000438877	-0.0000438877
16.3636306494	-0.0000219541	-0.0000219541
15.9595908578	0.0000083220	0.0000083220
15.5555574283	-0.0000332310	-0.0000332310
15.1515176367	-0.0001011193	-0.0001011193
14.7474778450	-0.0000147908	-0.0000147908
14.3434189666	-0.0000615571	-0.0000615571
13.9393791749	-0.0000461257	-0.0000461257
13.5353393833	-0.0000295658	-0.0000295658
13.1312995916	-0.0000692168	-0.0000692168
12.7272661622	0.0000042826	0.0000042826
12.3232263705	-0.0000592618	-0.0000592618
11.9191865788	-0.0000446552	-0.0000446552
11.5151467871	-0.0000387040	-0.0000387040
11.1111069955	-0.0000568278	-0.0000568278
10.7070672038	-0.0000234877	-0.0000234877
10.3030274121	-0.0000682277	-0.0000682277
9.8989876204	-0.0000146665	-0.0000146665
9.4949478288	-0.0000417779	-0.0000417779
9.0909080371	-0.0000509142	-0.0000509142
8.6868682454	-0.0000096177	-0.0000096177
8.2828284538	0.0000094111	0.0000094111
7.8787950243	-0.0000398326	-0.0000398326
7.4747552326	-0.0000661883	-0.0000661883
7.0706963543	-0.0001251022	-0.0001251022
6.6666565626	-0.0002204129	-0.0002204129
6.2626167709	-0.0002393397	-0.0002393397
5.8585769793	-0.0001877917	-0.0001877917
5.4545371876	-0.0002059477	-0.0002059477
5.0505037581	-0.0001604915	-0.0001604915
4.6464639665	-0.0001491535	-0.0001491535
4.2424241748	-0.0002201867	-0.0002201867
3.8383843831	-0.0001581542	-0.0001581542
3.4343445914	-0.0001495645	-0.0001495645
3.0303047998	-0.0001160699	-0.0001160699
2.6262650081	-0.0001353255	-0.0001353255
2.2222252164	-0.0001034375	-0.0001034375
1.8181727003	-0.0000872558	-0.0000872558
1.4141329086	-0.0001073019	-0.0001073019
1.0100931170	-0.0001153964	-0.0001153964
0.6060533253	-0.0001004491	-0.0001004491
0.2020135336	-0.0001026260	-0.0001026260
-0.2020262581	-0.0001117227	-0.0001117227
-0.6060660497	-0.0001053664	-0.0001053664
-1.0101058414	-0.0001318465	-0.0001318465
-1.4141456331	-0.0001440625	-0.0001440625
-1.8181854248	-0.0000945183	-0.0000945183
-2.2222252164	-0.0001421073	-0.0001421073
-2.6262650081	-0.0001067653	-0.0001067653
-3.0303047998	-0.0000875458	-0.0000875458
-3.4343445914	-0.0000565852	-0.0000565852
-3.8383971076	-0.0000901265	-0.0000901265
-4.2424368993	-0.0000593532	-0.0000593532
-4.6464766909	-0.0000941566	-0.0000941566
-5.0505164826	-0.0001279781	-0.0001279781
-5.4545562743	-0.0000385732	-0.0000385732
-5.8585960659	-0.0001599687	-0.0001599687
